TPdef | PLNONE | CFNONE | SONONE | QU0 | MA1.0 | WEEK0 | nan
TP035 | PL0 | CFNONE | SONONE | QU0 | MA1.0 | WEEK7 | 0.015546024983686624
TP035 | PL0 | CFNONE | SONONE | QU0 | MA1.0 | WEEK8 | 0.013869403697163774
TP035 | PL0 | CFNONE | SONONE | QU0 | MA0.8 | WEEK0 | nan
TP035 | PL0 | CFNONE | SONONE | QU0 | MA0.8 | WEEK1 | 0.016862235862039304
TP035 | PL0 | CFNONE | SONONE | QU0 | MA0.8 | WEEK2 | 0.028689502869958694
TP035 | PL0 | CFNONE | SONONE | QU0 | MA0.8 | WEEK3 | 0.0328551432402954
TP035 | PL0 | CFNONE | SONONE | QU0 | MA0.8 | WEEK4 | 0.03400218220237472
TP035 | PL0 | CFNONE | SONONE | QU0 | MA0.8 | WEEK5 | 0.03499648736536917
TP035 | PL0 | CFNONE | SONONE | QU0 | MA0.8 | WEEK6 | 0.0345223340519237
TP035 | PL0 | CFNONE | SONONE | QU0 | MA0.8 | WEEK7 | 0.03455775175205544
TP035 | PL0 | CFNONE | SONONE | QU0 | MA0.8 | WEEK8 | 0.03503470278484469
TP035 | PL0 | CFNONE | SONONE | QU2 | MA1.0 | WEEK0 | nan
TP035 | PL0 | CFNONE | SONONE | QU2 | MA1.0 | WEEK1 | 0.03062658213781233
TP035 | PL0 | CFNONE | SONONE | QU2 | MA1.0 | WEEK2 | 0.05128975740447769
TP035 | PL0 | CFNONE | SONONE | QU2 | MA1.0 | WEEK3 | 0.05374658922498138
TP035 | PL0 | CFNONE | SONONE | QU2 | MA1.0 | WEEK4 | 0.05860747898191587
TP035 | PL0 | CFNONE | SONONE | QU2 | MA1.0 | WEEK5 | 0.05807918449314575
TP035 | PL0 | CFNONE | SONONE | QU2 | MA1.0 | WEEK6 | 0.05937240745029365
TP035 | PL0 | CFNONE | SONONE | QU2 | MA1.0 | WEEK7 | 0.05984160128398308
TP035 | PL0 | CFNONE | SONONE | QU2 | MA1.0 | WEEK8 | 0.06114226978027426
TP035 | PL0 | CFNONE | SONONE | QU2 | MA0.8 | WEEK0 | nan
TP035 | PL0 | CFNONE | SONONE | QU2 | MA0.8 | WEEK1 | 0.04552304589209702
TP035 | PL0 | CFNONE | SONONE | QU2 | MA0.8 | WEEK2 | 0.06015283735754068
TP035 | PL0 | CFNONE | SONONE | QU2 | MA0.8 | WEEK3 | 0.06525845376971798
TP035 | PL0 | CFNONE | SONONE | QU2 | MA0.8 | WEEK4 | 0.06805709392156267
TP035 | PL0 | CFNONE | SONONE | QU2 | MA0.8 | WEEK5 | 0.06726926348226062
TP035 | PL0 | CFNONE | SONONE | QU2 | MA0.8 | WEEK6 | 0.0697975641779714
TP035 | PL0 | CFNONE | SONONE | QU2 | MA0.8 | WEEK7 | 0.07076171440362461
TP035 | PL0 | CFNONE | SONONE | QU2 | MA0.8 | WEEK8 | 0.07092065674811962
TP035 | PL0 | CFNONE | SONONE | QU3 | MA1.0 | WEEK0 | nan
TP035 | PL0 | CFNONE | SONONE | QU3 | MA1.0 | WEEK1 | 0.034402541080470334
TP035 | PL0 | CFNONE | SONONE | QU3 | MA1.0 | WEEK2 | 0.054819423629551084
TP035 | PL0 | CFNONE | SONONE | QU3 | MA1.0 | WEEK3 | 0.05841476121967648
TP035 | PL0 | CFNONE | SONONE | QU3 | MA1.0 | WEEK4 | 0.06012301288562691
TP035 | PL0 | CFNONE | SONONE | QU3 | MA1.0 | WEEK5 | 0.061627990420713735
TP035 | PL0 | CFNONE | SONONE | QU3 | MA1.0 | WEEK6 | 0.06324670379636868
TP035 | PL0 | CFNONE | SONONE | QU3 | MA1.0 | WEEK7 | 0.06343035653935508
TP035 | PL0 | CFNONE | SONONE | QU3 | MA1.0 | WEEK8 | 0.06476296473439888
TP035 | PL0 | CFNONE | SONONE | QU3 | MA0.8 | WEEK0 | nan
TP035 | PL0 | CFNONE | SONONE | QU3 | MA0.8 | WEEK1 | 0.046761403932040285
TP035 | PL0 | CFNONE | SONONE | QU3 | MA0.8 | WEEK2 | 0.06642545309450654
TP035 | PL0 | CFNONE | SONONE | QU3 | MA0.8 | WEEK3 | 0.0702627833628828
TP035 | PL0 | CFNONE | SONONE | QU3 | MA0.8 | WEEK4 | 0.07124670225732757
TP035 | PL0 | CFNONE | SONONE | QU3 | MA0.8 | WEEK5 | 0.07195191229847453
TP035 | PL0 | CFNONE | SONONE | QU3 | MA0.8 | WEEK6 | 0.07289989780395281
TP035 | PL0 | CFNONE | SONONE | QU3 | MA0.8 | WEEK7 | 0.07303538783707636
TP035 | PL0 | CFNONE | SONONE | QU3 | MA0.8 | WEEK8 | 0.07298335143890072
TP035 | PL0 | CFNONE | SO12 | QU0 | MA1.0 | WEEK0 | nan
TP035 | PL0 | CFNONE | SO12 | QU0 | MA1.0 | WEEK1 | 0.002297066326153119
TP035 | PL0 | CFNONE | SO12 | QU0 | MA1.0 | WEEK2 | 0.019969250402138067
TP035 | PL0 | CFNONE | SO12 | QU0 | MA1.0 | WEEK3 | 0.020667990764345834
TP035 | PL0 | CFNONE | SO12 | QU0 | MA1.0 | WEEK4 | 0.022575001302861775
TP035 | PL0 | CFNONE | SO12 | QU0 | MA1.0 | WEEK5 | 0.02277294375393568
TP035 | PL0 | CFNONE | SO12 | QU0 | MA1.0 | WEEK6 | 0.025255185043460193
TP035 | PL0 | CFNONE | SO12 | QU0 | MA1.0 | WEEK7 | 0.024038926058986165
TP035 | PL0 | CFNONE | SO12 | QU0 | MA1.0 | WEEK8 | 0.024230453359376597
TP035 | PL0 | CFNONE | SO12 | QU0 | MA0.8 | WEEK0 | nan
TP035 | PL0 | CFNONE | SO12 | QU0 | MA0.8 | WEEK1 | 0.024948743912234894
TP035 | PL0 | CFNONE | SO12 | QU0 | MA0.8 | WEEK2 | 0.03635506916627851
TP035 | PL0 | CFNONE | SO12 | QU0 | MA0.8 | WEEK3 | 0.04027034493516202
TP035 | PL0 | CFNONE | SO12 | QU0 | MA0.8 | WEEK4 | 0.04272371165205355
TP035 | PL0 | CFNONE | SO12 | QU0 | MA0.8 | WEEK5 | 0.04157367883614163
TP035 | PL0 | CFNONE | SO12 | QU0 | MA0.8 | WEEK6 | 0.041643798137190324
TP035 | PL0 | CFNONE | SO12 | QU0 | MA0.8 | WEEK7 | 0.04073561813724988
TP035 | PL0 | CFNONE | SO12 | QU0 | MA0.8 | WEEK8 | 0.03971528151347967
TP035 | PL0 | CFNONE | SO12 | QU2 | MA1.0 | WEEK0 | nan
TP035 | PL0 | CFNONE | SO12 | QU2 | MA1.0 | WEEK1 | 0.035938278232474974
TP035 | PL0 | CFNONE | SO12 | QU2 | MA1.0 | WEEK2 | 0.053726165177696766
TP035 | PL0 | CFNONE | SO12 | QU2 | MA1.0 | WEEK3 | 0.06034104159511122
TP035 | PL0 | CFNONE | SO12 | QU2 | MA1.0 | WEEK4 | 0.06026102979601938
TP035 | PL0 | CFNONE | SO12 | QU2 | MA1.0 | WEEK5 | 0.0602265127266319
TP035 | PL0 | CFNONE | SO12 | QU2 | MA1.0 | WEEK6 | 0.06112436472847241
TP035 | PL0 | CFNONE | SO12 | QU2 | MA1.0 | WEEK7 | 0.061596139290892415
TP035 | PL0 | CFNONE | SO12 | QU2 | MA1.0 | WEEK8 | 0.06257733792247958
TP035 | PL0 | CFNONE | SO12 | QU2 | MA0.8 | WEEK0 | nan
TP035 | PL0 | CFNONE | SO12 | QU2 | MA0.8 | WEEK1 | 0.04443598932834081
TP035 | PL0 | CFNONE | SO12 | QU2 | MA0.8 | WEEK2 | 0.06597890159578165
TP035 | PL0 | CFNONE | SO12 | QU2 | MA0.8 | WEEK3 | 0.0696597255905484
TP035 | PL0 | CFNONE | SO12 | QU2 | MA0.8 | WEEK4 | 0.06780913606564176
TP035 | PL0 | CFNONE | SO12 | QU2 | MA0.8 | WEEK5 | 0.07067513098216185
TP035 | PL0 | CFNONE | SO12 | QU2 | MA0.8 | WEEK6 | 0.07210166982320929
TP035 | PL0 | CFNONE | SO12 | QU2 | MA0.8 | WEEK7 | 0.07123662938500872
TP035 | PL0 | CFNONE | SO12 | QU2 | MA0.8 | WEEK8 | 0.07138788422052803
TP035 | PL0 | CFNONE | SO12 | QU3 | MA1.0 | WEEK0 | nan
TP035 | PL0 | CFNONE | SO12 | QU3 | MA1.0 | WEEK1 | 0.03529223691811603
TP035 | PL0 | CFNONE | SO12 | QU3 | MA1.0 | WEEK2 | 0.05606020340379189
TP035 | PL0 | CFNONE | SO12 | QU3 | MA1.0 | WEEK3 | 0.05810707417185906
TP035 | PL0 | CFNONE | SO12 | QU3 | MA1.0 | WEEK4 | 0.060523516232816876
TP035 | PL0 | CFNONE | SO12 | QU3 | MA1.0 | WEEK5 | 0.06183280591819926
TP035 | PL0 | CFNONE | SO12 | QU3 | MA1.0 | WEEK6 | 0.06357292856443031
TP035 | PL0 | CFNONE | SO12 | QU3 | MA1.0 | WEEK7 | 0.06432665593533049
TP035 | PL0 | CFNONE | SO12 | QU3 | MA1.0 | WEEK8 | 0.06367886001798531
TP035 | PL0 | CFNONE | SO12 | QU3 | MA0.8 | WEEK0 | nan
TP035 | PL0 | CFNONE | SO12 | QU3 | MA0.8 | WEEK1 | 0.046727069985785075
TP035 | PL0 | CFNONE | SO12 | QU3 | MA0.8 | WEEK2 | 0.0678235511324404
TP035 | PL0 | CFNONE | SO12 | QU3 | MA0.8 | WEEK3 | 0.07125765239973442
TP035 | PL0 | CFNONE | SO12 | QU3 | MA0.8 | WEEK4 | 0.07325013800122529
TP035 | PL0 | CFNONE | SO12 | QU3 | MA0.8 | WEEK5 | 0.07385058701007022
TP035 | PL0 | CFNONE | SO12 | QU3 | MA0.8 | WEEK6 | 0.07304909616895772
TP035 | PL0 | CFNONE | SO12 | QU3 | MA0.8 | WEEK7 | 0.0724837065093093
TP035 | PL0 | CFNONE | SO12 | QU3 | MA0.8 | WEEK8 | 0.07249338803446598
TP035 | PL0 | CFNONE | SO3 | QU0 | MA1.0 | WEEK0 | nan
TP035 | PL0 | CFNONE | SO3 | QU0 | MA1.0 | WEEK1 | 0.016052569670130135
TP035 | PL0 | CFNONE | SO3 | QU0 | MA1.0 | WEEK2 | 0.030966825300973777
TP035 | PL0 | CFNONE | SO3 | QU0 | MA1.0 | WEEK3 | 0.032103209866535976
TP035 | PL0 | CFNONE | SO3 | QU0 | MA1.0 | WEEK4 | 0.03489430789973219
TP035 | PL0 | CFNONE | SO3 | QU0 | MA1.0 | WEEK5 | 0.03601354993672645
TP035 | PL0 | CFNONE | SO3 | QU0 | MA1.0 | WEEK6 | 0.03543186353976338
TP035 | PL0 | CFNONE | SO3 | QU0 | MA1.0 | WEEK7 | 0.03406075615376142
TP035 | PL0 | CFNONE | SO3 | QU0 | MA1.0 | WEEK8 | 0.03412522867439749
TP035 | PL0 | CFNONE | SO3 | QU0 | MA0.8 | WEEK0 | nan
TP035 | PL0 | CFNONE | SO3 | QU0 | MA0.8 | WEEK1 | 0.03182866976299634
TP035 | PL0 | CFNONE | SO3 | QU0 | MA0.8 | WEEK2 | 0.04922347140986605
TP035 | PL0 | CFNONE | SO3 | QU0 | MA0.8 | WEEK3 | 0.04987000696491595
TP035 | PL0 | CFNONE | SO3 | QU0 | MA0.8 | WEEK4 | 0.05038803702639058
TP035 | PL0 | CFNONE | SO3 | QU0 | MA0.8 | WEEK5 | 0.051365308550834154
TP035 | PL0 | CFNONE | SO3 | QU0 | MA0.8 | WEEK6 | 0.05026908182916523
TP035 | PL0 | CFNONE | SO3 | QU0 | MA0.8 | WEEK7 | 0.04898011653629078
TP035 | PL0 | CFNONE | SO3 | QU0 | MA0.8 | WEEK8 | 0.04796959325702818
TP035 | PL0 | CFNONE | SO3 | QU2 | MA1.0 | WEEK0 | nan
TP035 | PL0 | CFNONE | SO3 | QU2 | MA1.0 | WEEK1 | 0.04152539687886414
TP035 | PL0 | CFNONE | SO3 | QU2 | MA1.0 | WEEK2 | 0.0590843173428417
TP035 | PL0 | CFNONE | SO3 | QU2 | MA1.0 | WEEK3 | 0.0627279505760941
TP035 | PL0 | CFNONE | SO3 | QU2 | MA1.0 | WEEK4 | 0.06573609464301083
TP035 | PL0 | CFNONE | SO3 | QU2 | MA1.0 | WEEK5 | 0.06530488029142767
TP035 | PL0 | CFNONE | SO3 | QU2 | MA1.0 | WEEK6 | 0.0673520942884886
TP035 | PL0 | CFNONE | SO3 | QU2 | MA1.0 | WEEK7 | 0.06628710264949156
TP035 | PL0 | CFNONE | SO3 | QU2 | MA1.0 | WEEK8 | 0.06587767173966091
TP035 | PL0 | CFNONE | SO3 | QU2 | MA0.8 | WEEK0 | nan
TP035 | PL0 | CFNONE | SO3 | QU2 | MA0.8 | WEEK1 | 0.05761936052048092
TP035 | PL0 | CFNONE | SO3 | QU2 | MA0.8 | WEEK2 | 0.0686969420925782
TP035 | PL0 | CFNONE | SO3 | QU2 | MA0.8 | WEEK3 | 0.07036829773435108
TP035 | PL0 | CFNONE | SO3 | QU2 | MA0.8 | WEEK4 | 0.07269074466550532
TP035 | PL0 | CFNONE | SO3 | QU2 | MA0.8 | WEEK5 | 0.07303994390482957
TP035 | PL0 | CFNONE | SO3 | QU2 | MA0.8 | WEEK6 | 0.07596401019458646
TP035 | PL0 | CFNONE | SO3 | QU2 | MA0.8 | WEEK7 | 0.07526009242869411
TP035 | PL0 | CFNONE | SO3 | QU2 | MA0.8 | WEEK8 | 0.07436053437243167
TP035 | PL0 | CFNONE | SO3 | QU3 | MA1.0 | WEEK0 | nan
TP035 | PL0 | CFNONE | SO3 | QU3 | MA1.0 | WEEK1 | 0.04033839659171287
TP035 | PL0 | CFNONE | SO3 | QU3 | MA1.0 | WEEK2 | 0.06156565197407335
TP035 | PL0 | CFNONE | SO3 | QU3 | MA1.0 | WEEK3 | 0.06336420275149379
TP035 | PL0 | CFNONE | SO3 | QU3 | MA1.0 | WEEK4 | 0.0666949286658729
TP035 | PL0 | CFNONE | SO3 | QU3 | MA1.0 | WEEK5 | 0.06662152299144714
TP035 | PL0 | CFNONE | SO3 | QU3 | MA1.0 | WEEK6 | 0.06788125090429592
TP035 | PL0 | CFNONE | SO3 | QU3 | MA1.0 | WEEK7 | 0.06656282883049233
TP035 | PL0 | CFNONE | SO3 | QU3 | MA1.0 | WEEK8 | 0.06802898899210874
TP035 | PL0 | CFNONE | SO3 | QU3 | MA0.8 | WEEK0 | nan
TP035 | PL0 | CFNONE | SO3 | QU3 | MA0.8 | WEEK1 | 0.05440663920046154
TP035 | PL0 | CFNONE | SO3 | QU3 | MA0.8 | WEEK2 | 0.07458672530991642
TP035 | PL0 | CFNONE | SO3 | QU3 | MA0.8 | WEEK3 | 0.0701957952403636
TP035 | PL0 | CFNONE | SO3 | QU3 | MA0.8 | WEEK4 | 0.0740277915042804
TP035 | PL0 | CFNONE | SO3 | QU3 | MA0.8 | WEEK5 | 0.07596500678475784
TP035 | PL0 | CFNONE | SO3 | QU3 | MA0.8 | WEEK6 | 0.07577596859627272
TP035 | PL0 | CFNONE | SO3 | QU3 | MA0.8 | WEEK7 | 0.0766689885060226
TP035 | PL0 | CFNONE | SO3 | QU3 | MA0.8 | WEEK8 | 0.07508887907841277
TP035 | PL0 | CF2000-0500 | SONONE | QU0 | MA1.0 | WEEK0 | nan
TP035 | PL0 | CF2000-0500 | SONONE | QU0 | MA1.0 | WEEK1 | -0.0037552498228427267
TP035 | PL0 | CF2000-0500 | SONONE | QU0 | MA1.0 | WEEK2 | 0.01270384667610766
TP035 | PL0 | CF2000-0500 | SONONE | QU0 | MA1.0 | WEEK3 | 0.013654896455055465
TP035 | PL0 | CF2000-0500 | SONONE | QU0 | MA1.0 | WEEK4 | 0.013478312457720992
TP035 | PL0 | CF2000-0500 | SONONE | QU0 | MA1.0 | WEEK5 | 0.015448249714262202
TP035 | PL0 | CF2000-0500 | SONONE | QU0 | MA1.0 | WEEK6 | 0.015861857982531147
TP035 | PL0 | CF2000-0500 | SONONE | QU0 | MA1.0 | WEEK7 | 0.017573988990278427
TP035 | PL0 | CF2000-0500 | SONONE | QU0 | MA1.0 | WEEK8 | 0.015127764432737084
TP035 | PL0 | CF2000-0500 | SONONE | QU0 | MA0.8 | WEEK0 | nan
TP035 | PL0 | CF2000-0500 | SONONE | QU0 | MA0.8 | WEEK1 | 0.015179383081490805
TP035 | PL0 | CF2000-0500 | SONONE | QU0 | MA0.8 | WEEK2 | 0.030041339659191674
TP035 | PL0 | CF2000-0500 | SONONE | QU0 | MA0.8 | WEEK3 | 0.0339414523654446
TP035 | PL0 | CF2000-0500 | SONONE | QU0 | MA0.8 | WEEK4 | 0.034658483210951385
TP035 | PL0 | CF2000-0500 | SONONE | QU0 | MA0.8 | WEEK5 | 0.034789610523343284
TP035 | PL0 | CF2000-0500 | SONONE | QU0 | MA0.8 | WEEK6 | 0.03473593537847974
TP035 | PL0 | CF2000-0500 | SONONE | QU0 | MA0.8 | WEEK7 | 0.03447014748853583
TP035 | PL0 | CF2000-0500 | SONONE | QU0 | MA0.8 | WEEK8 | 0.034535174771321564
TP035 | PL0 | CF2000-0500 | SONONE | QU2 | MA1.0 | WEEK0 | nan
TP035 | PL0 | CF2000-0500 | SONONE | QU2 | MA1.0 | WEEK1 | 0.03356247379066671
TP035 | PL0 | CF2000-0500 | SONONE | QU2 | MA1.0 | WEEK2 | 0.04956619079888683
TP035 | PL0 | CF2000-0500 | SONONE | QU2 | MA1.0 | WEEK3 | 0.05393916568606558
TP035 | PL0 | CF2000-0500 | SONONE | QU2 | MA1.0 | WEEK4 | 0.05627810104533065
TP035 | PL0 | CF2000-0500 | SONONE | QU2 | MA1.0 | WEEK5 | 0.05726703898787422
TP035 | PL0 | CF2000-0500 | SONONE | QU2 | MA1.0 | WEEK6 | 0.05877890840456684
TP035 | PL0 | CF2000-0500 | SONONE | QU2 | MA1.0 | WEEK7 | 0.0587527725194287
TP035 | PL0 | CF2000-0500 | SONONE | QU2 | MA1.0 | WEEK8 | 0.059179132206949675
TP035 | PL0 | CF2000-0500 | SONONE | QU2 | MA0.8 | WEEK0 | nan
TP035 | PL0 | CF2000-0500 | SONONE | QU2 | MA0.8 | WEEK1 | 0.04590527152027429
TP035 | PL0 | CF2000-0500 | SONONE | QU2 | MA0.8 | WEEK2 | 0.06523184702585513
TP035 | PL0 | CF2000-0500 | SONONE | QU2 | MA0.8 | WEEK3 | 0.06839352835136406
TP035 | PL0 | CF2000-0500 | SONONE | QU2 | MA0.8 | WEEK4 | 0.06675618913350265
TP035 | PL0 | CF2000-0500 | SONONE | QU2 | MA0.8 | WEEK5 | 0.06756048743240986
TP035 | PL0 | CF2000-0500 | SONONE | QU2 | MA0.8 | WEEK6 | 0.06752773237690146
TP035 | PL0 | CF2000-0500 | SONONE | QU2 | MA0.8 | WEEK7 | 0.06911708997875585
TP035 | PL0 | CF2000-0500 | SONONE | QU2 | MA0.8 | WEEK8 | 0.06789416881116589
TP035 | PL0 | CF2000-0500 | SONONE | QU3 | MA1.0 | WEEK0 | nan
TP035 | PL0 | CF2000-0500 | SONONE | QU3 | MA1.0 | WEEK1 | 0.034969526682136765
TP035 | PL0 | CF2000-0500 | SONONE | QU3 | MA1.0 | WEEK2 | 0.05183021165657897
TP035 | PL0 | CF2000-0500 | SONONE | QU3 | MA1.0 | WEEK3 | 0.057120435729536706
TP035 | PL0 | CF2000-0500 | SONONE | QU3 | MA1.0 | WEEK4 | 0.057079374011027334
TP035 | PL0 | CF2000-0500 | SONONE | QU3 | MA1.0 | WEEK5 | 0.05826519489821799
TP035 | PL0 | CF2000-0500 | SONONE | QU3 | MA1.0 | WEEK6 | 0.06202787274307067
TP035 | PL0 | CF2000-0500 | SONONE | QU3 | MA1.0 | WEEK7 | 0.06012306182687194
TP035 | PL0 | CF2000-0500 | SONONE | QU3 | MA1.0 | WEEK8 | 0.06184416132281914
TP035 | PL0 | CF2000-0500 | SONONE | QU3 | MA0.8 | WEEK0 | nan
TP035 | PL0 | CF2000-0500 | SONONE | QU3 | MA0.8 | WEEK1 | 0.045625109134909414
TP035 | PL0 | CF2000-0500 | SONONE | QU3 | MA0.8 | WEEK2 | 0.06477246004129236
TP035 | PL0 | CF2000-0500 | SONONE | QU3 | MA0.8 | WEEK3 | 0.06596947854380983
TP035 | PL0 | CF2000-0500 | SONONE | QU3 | MA0.8 | WEEK4 | 0.07000409712626998
TP035 | PL0 | CF2000-0500 | SONONE | QU3 | MA0.8 | WEEK5 | 0.07128577985377912
TP035 | PL0 | CF2000-0500 | SONONE | QU3 | MA0.8 | WEEK6 | 0.07023761633233797
TP035 | PL0 | CF2000-0500 | SONONE | QU3 | MA0.8 | WEEK7 | 0.07209599808232825
TP035 | PL0 | CF2000-0500 | SONONE | QU3 | MA0.8 | WEEK8 | 0.07207281890113412
TP035 | PL0 | CF2000-0500 | SO12 | QU0 | MA1.0 | WEEK0 | nan
TP035 | PL0 | CF2000-0500 | SO12 | QU0 | MA1.0 | WEEK1 | 0.005587228039261732
TP035 | PL0 | CF2000-0500 | SO12 | QU0 | MA1.0 | WEEK2 | 0.01981607635850008
TP035 | PL0 | CF2000-0500 | SO12 | QU0 | MA1.0 | WEEK3 | 0.023550339371681273
TP035 | PL0 | CF2000-0500 | SO12 | QU0 | MA1.0 | WEEK4 | 0.02461891167710617
TP035 | PL0 | CF2000-0500 | SO12 | QU0 | MA1.0 | WEEK5 | 0.024305630885924356
TP035 | PL0 | CF2000-0500 | SO12 | QU0 | MA1.0 | WEEK6 | 0.025062139376459958
TP035 | PL0 | CF2000-0500 | SO12 | QU0 | MA1.0 | WEEK7 | 0.024352478853299303
TP035 | PL0 | CF2000-0500 | SO12 | QU0 | MA1.0 | WEEK8 | 0.02475654242401429
TP035 | PL0 | CF2000-0500 | SO12 | QU0 | MA0.8 | WEEK0 | nan
TP035 | PL0 | CF2000-0500 | SO12 | QU0 | MA0.8 | WEEK1 | 0.02241740951558127
TP035 | PL0 | CF2000-0500 | SO12 | QU0 | MA0.8 | WEEK2 | 0.04231892731009662
TP035 | PL0 | CF2000-0500 | SO12 | QU0 | MA0.8 | WEEK3 | 0.04095957015885818
TP035 | PL0 | CF2000-0500 | SO12 | QU0 | MA0.8 | WEEK4 | 0.041256491178046306
TP035 | PL0 | CF2000-0500 | SO12 | QU0 | MA0.8 | WEEK5 | 0.04120860198565729
TP035 | PL0 | CF2000-0500 | SO12 | QU0 | MA0.8 | WEEK6 | 0.042609000620528054
TP035 | PL0 | CF2000-0500 | SO12 | QU0 | MA0.8 | WEEK7 | 0.0425675208875852
TP035 | PL0 | CF2000-0500 | SO12 | QU0 | MA0.8 | WEEK8 | 0.04177352948412899
TP035 | PL0 | CF2000-0500 | SO12 | QU2 | MA1.0 | WEEK0 | nan
TP035 | PL0 | CF2000-0500 | SO12 | QU2 | MA1.0 | WEEK1 | 0.03685825403841009
TP035 | PL0 | CF2000-0500 | SO12 | QU2 | MA1.0 | WEEK2 | 0.05138304809058658
TP035 | PL0 | CF2000-0500 | SO12 | QU2 | MA1.0 | WEEK3 | 0.055859691461623145
TP035 | PL0 | CF2000-0500 | SO12 | QU2 | MA1.0 | WEEK4 | 0.05958067702643008
TP035 | PL0 | CF2000-0500 | SO12 | QU2 | MA1.0 | WEEK5 | 0.057571440629559545
TP035 | PL0 | CF2000-0500 | SO12 | QU2 | MA1.0 | WEEK6 | 0.06060908335470233
TP035 | PL0 | CF2000-0500 | SO12 | QU2 | MA1.0 | WEEK7 | 0.05973254441507439
TP035 | PL0 | CF2000-0500 | SO12 | QU2 | MA1.0 | WEEK8 | 0.06026794553957654
TP035 | PL0 | CF2000-0500 | SO12 | QU2 | MA0.8 | WEEK0 | nan
TP035 | PL0 | CF2000-0500 | SO12 | QU2 | MA0.8 | WEEK1 | 0.04769892077235219
TP035 | PL0 | CF2000-0500 | SO12 | QU2 | MA0.8 | WEEK2 | 0.06438984957798588
TP035 | PL0 | CF2000-0500 | SO12 | QU2 | MA0.8 | WEEK3 | 0.06596743570488811
TP035 | PL0 | CF2000-0500 | SO12 | QU2 | MA0.8 | WEEK4 | 0.07006480091007608
TP035 | PL0 | CF2000-0500 | SO12 | QU2 | MA0.8 | WEEK5 | 0.06981317525713082
TP035 | PL0 | CF2000-0500 | SO12 | QU2 | MA0.8 | WEEK6 | 0.07047611550538488
TP035 | PL0 | CF2000-0500 | SO12 | QU2 | MA0.8 | WEEK7 | 0.07031261734799407
TP035 | PL0 | CF2000-0500 | SO12 | QU2 | MA0.8 | WEEK8 | 0.06983004617119498
TP035 | PL0 | CF2000-0500 | SO12 | QU3 | MA1.0 | WEEK0 | nan
TP035 | PL0 | CF2000-0500 | SO12 | QU3 | MA1.0 | WEEK1 | 0.03942063250372485
TP035 | PL0 | CF2000-0500 | SO12 | QU3 | MA1.0 | WEEK2 | 0.05369948351967757
TP035 | PL0 | CF2000-0500 | SO12 | QU3 | MA1.0 | WEEK3 | 0.05655439120836783
TP035 | PL0 | CF2000-0500 | SO12 | QU3 | MA1.0 | WEEK4 | 0.06085513261512951
TP035 | PL0 | CF2000-0500 | SO12 | QU3 | MA1.0 | WEEK5 | 0.06018124290103061
TP035 | PL0 | CF2000-0500 | SO12 | QU3 | MA1.0 | WEEK6 | 0.06387480209150412
TP035 | PL0 | CF2000-0500 | SO12 | QU3 | MA1.0 | WEEK7 | 0.06136680214448373
TP035 | PL0 | CF2000-0500 | SO12 | QU3 | MA1.0 | WEEK8 | 0.06193191006696863
TP035 | PL0 | CF2000-0500 | SO12 | QU3 | MA0.8 | WEEK0 | nan
TP035 | PL0 | CF2000-0500 | SO12 | QU3 | MA0.8 | WEEK1 | 0.03914790246205438
TP035 | PL0 | CF2000-0500 | SO12 | QU3 | MA0.8 | WEEK2 | 0.06688478521216618
TP035 | PL0 | CF2000-0500 | SO12 | QU3 | MA0.8 | WEEK3 | 0.06846870933326674
TP035 | PL0 | CF2000-0500 | SO12 | QU3 | MA0.8 | WEEK4 | 0.07041880827019892
TP035 | PL0 | CF2000-0500 | SO12 | QU3 | MA0.8 | WEEK5 | 0.07243787572572233
TP035 | PL0 | CF2000-0500 | SO12 | QU3 | MA0.8 | WEEK6 | 0.07166850166947833
TP035 | PL0 | CF2000-0500 | SO12 | QU3 | MA0.8 | WEEK7 | 0.07066879354908398
TP035 | PL0 | CF2000-0500 | SO12 | QU3 | MA0.8 | WEEK8 | 0.07128835799481828
TP035 | PL0 | CF2000-0500 | SO3 | QU0 | MA1.0 | WEEK0 | nan
TP035 | PL0 | CF2000-0500 | SO3 | QU0 | MA1.0 | WEEK1 | 0.017416760153150357
TP035 | PL0 | CF2000-0500 | SO3 | QU0 | MA1.0 | WEEK2 | 0.03126552238480468
TP035 | PL0 | CF2000-0500 | SO3 | QU0 | MA1.0 | WEEK3 | 0.0342924341445516
TP035 | PL0 | CF2000-0500 | SO3 | QU0 | MA1.0 | WEEK4 | 0.0350086903286462
TP035 | PL0 | CF2000-0500 | SO3 | QU0 | MA1.0 | WEEK5 | 0.0374537299574679
TP035 | PL0 | CF2000-0500 | SO3 | QU0 | MA1.0 | WEEK6 | 0.03722252846485799
TP035 | PL0 | CF2000-0500 | SO3 | QU0 | MA1.0 | WEEK7 | 0.035496409812341395
TP035 | PL0 | CF2000-0500 | SO3 | QU0 | MA1.0 | WEEK8 | 0.03457056120134108
TP035 | PL0 | CF2000-0500 | SO3 | QU0 | MA0.8 | WEEK0 | nan
TP035 | PL0 | CF2000-0500 | SO3 | QU0 | MA0.8 | WEEK1 | 0.031105365039722777
TP035 | PL0 | CF2000-0500 | SO3 | QU0 | MA0.8 | WEEK2 | 0.04967649383918296
TP035 | PL0 | CF2000-0500 | SO3 | QU0 | MA0.8 | WEEK3 | 0.04779815562475373
